"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2013-09-30,"Beverly Hills","CA","Los Angeles","Los Angeles",1344,8033,-0.00569377398192846,-0.0260669253152279,-0.0433488150529951,7786
2013-09-30,"Warsaw","IN","Warsaw","Kosciusko",1345,1110,0.00909090909090909,0.0296846011131725,0.0511363636363636,9598
2013-09-30,"Avon","IN","Indianapolis","Hendricks",1346,1298,0.00231660231660232,-0.00153846153846154,-0.0233258088788563,12235
2013-09-30,"Cumberland","RI","Providence","Providence",1347,1478,-0.000676132521974307,-0.023132848645076,-0.0282708744247206,10461
2013-09-30,"Kearns","UT","Salt Lake City","Salt Lake",1348,1254,-0.000796812749003984,0.0162074554294976,0.0745501285347044,9460
2013-09-30,"Holiday","FL","Tampa","Pasco",1349,820,-0.00121802679658952,0.00861008610086101,0.0635538261997406,15311
2013-09-30,"Farmington","MN","Minneapolis-St Paul","Dakota",1350,1529,0.00592105263157895,0.0179760319573901,0.00857519788918206,10809
2013-09-30,"University","FL","Tampa","Hillsborough",1351,895,0.0101580135440181,0.0182025028441411,0.0228571428571429,2493
2013-09-30,"Wausau","WI","Wausau","Marathon",1352,835,0.00481347773766546,-0.0992448759439051,-0.121976866456362,13405
2013-09-30,"San Juan","TX","McAllen","Hidalgo",1353,822,0.0148148148148148,-0.0167464114832536,-0.0508083140877598,8246
2013-09-30,"Lower Merion Township","PA","Philadelphia","Montgomery",1354,3203,-0.0255552175235777,-0.0270352369380316,0.0550065876152833,12010
2013-09-30,"Elk Grove Village","IL","Chicago","Cook",1355,1667,0.0121432908318154,0.0296479308214948,0.0490874764002517,12336
2013-09-30,"Wildomar","CA","Riverside","Riverside",1356,1749,0.00401836969001148,0.00632911392405063,0.0145011600928074,7025
2013-09-30,"Lewiston","ID","Lewiston","Nez Perce",1357,972,-0.00205338809034908,-0.0131979695431472,0.00934579439252336,10156
2013-09-30,"Upper Arlington","OH","Columbus","Franklin",1358,2019,0.0130456598093327,0.050468262226847,0.0233147491130258,12866
2013-09-30,"Anthem","AZ","Phoenix","Maricopa",1359,1581,-0.00877742946708464,-0.0300613496932515,-0.0400728597449909,12304
2013-09-30,"Mount Vernon","VA","Washington","Fairfax",1360,2089,0.0096665055582407,0.00626204238921002,0.0305870744943266,9173
2013-09-30,"Coventry","RI","Providence","Kent",1361,1421,0,-0.00975609756097561,-0.0570670205706702,10128
2013-09-30,"Belvidere","IL","Rockford","Boone",1362,1285,0.0142067876874507,0.0166139240506329,0.0158102766798419,9186
2013-09-30,"Pleasant Hill","CA","San Francisco","Contra Costa",1363,2271,-0.00438404208680403,-0.00525624178712221,0.0412654745529574,10959
2013-09-30,"Derry","NH","Boston","Rockingham",1364,1659,-0.0148456057007126,-0.047646383467279,-0.00180505415162455,9868
2013-09-30,"Montrose","CO","Montrose","Montrose",1365,1059,0.0321637426900585,-0.00935453695042095,-0.0775261324041812,10788
2013-09-30,"Tehachapi","CA","Bakersfield","Kern",1366,1300,0,-0.0106544901065449,-0.0210843373493976,9929
2013-09-30,"South Miami Heights","FL","Miami-Fort Lauderdale","Miami-Dade",1367,1474,0.0075187969924812,0.0229007633587786,0.0416961130742049,9367
2013-09-30,"Adelanto","CA","Riverside","San Bernardino",1368,1051,0.00286259541984733,0.00190657769304099,-0.0103578154425612,7258
2013-09-30,"Norristown","PA","Philadelphia","Montgomery",1369,1341,-0.000745156482861401,0.0151400454201363,0.0668257756563246,7593
2013-09-30,"Gulf Breeze","FL","Pensacola","Santa Rosa",1370,1413,0.00212765957446809,0.0209537572254335,0.0970496894409938,14343
2013-09-30,"Gallup","NM","Gallup","McKinley",1371,1053,0.0213385063045587,0.00573065902578797,0.114285714285714,3132
2013-09-30,"Town of Andover","MA","Boston","Essex",1372,2498,0.0158601057340382,0.0412671946644435,-0.00438421681944998,10139
2013-09-30,"Marysville","CA","Yuba City","Yuba",1373,1083,-0.00367985280588776,-0.021680216802168,-0.075938566552901,7229
2013-09-30,"Romeoville","IL","Chicago","Will",1374,1508,0.00332667997338656,0.01140174379611,0.0182309250506415,11828
2013-09-30,"Natick","MA","Boston","Middlesex",1375,2312,-0.000864304235090752,-0.003877638948729,0.0353784146887595,10920
2013-09-30,"Pearl","MS","Jackson","Rankin",1376,1053,-0.0204651162790698,-0.0383561643835616,-0.0357142857142857,8187
2013-09-30,"Mount Lebanon","PA","Pittsburgh","Allegheny",1377,1728,-0.00115606936416185,-0.0192962542565267,-0.00689655172413793,10865
2013-09-30,"Bangor","ME","Bangor","Penobscot",1378,858,0.00350877192982456,-0.00809248554913295,-0.0663764961915125,4090
2013-09-30,"Golden Glades","FL","Miami-Fort Lauderdale","Miami-Dade",1379,1553,0.00452781371280724,0.0250825082508251,0.0401875418620228,6706
2013-09-30,"Ocoee","FL","Orlando","Orange",1380,1313,0.00767459708365311,0.0146831530139104,0.0445505171042164,11512
2013-09-30,"Rubidoux","CA","Riverside","Riverside",1381,1523,0,0,0.0146568954030646,6354
2013-09-30,"Royal Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",1382,1707,0.00293772032902468,0.0130563798219585,0.0370595382746051,12446
2013-09-30,"Lorton","VA","Washington","Fairfax",1383,2169,0.00138504155124654,0.00184757505773672,0.0226308345120226,9521
2013-09-30,"Wantagh","NY","New York","Nassau",1384,2587,-0.005,-0.00729086722947045,0.0414653784219002,9967
2013-09-30,"Spotsylvania","VA","Washington","Spotsylvania",1385,1301,-0.000768049155145929,0.0100931677018634,0.125432525951557,21472
2013-09-30,"Baldwin","NY","New York","Nassau",1386,2558,0.00392464678178964,0.0166931637519873,0.0829805249788315,9140
2013-09-30,"Madison","MS","Jackson","Madison",1387,1423,-0.0028030833917309,-0.0111188325225851,0.0356622998544396,13623
2013-09-30,"Westlake","OH","Cleveland","Cuyahoga",1388,1767,-0.00225861095426313,-0.0177876598110061,-0.00282167042889391,10522
2013-09-30,"Burlington Township","NJ","Philadelphia","Burlington",1389,1651,-0.00120992135511192,0.00486914181375533,0.00548112058465286,9879
2013-09-30,"Freehold Township","NJ","New York","Monmouth",1390,2134,0.0171591992373689,0.01329534662868,0.0450538687561215,17902
2013-09-30,"San Dimas","CA","Los Angeles","Los Angeles",1391,2208,0.00592255125284738,0.00821917808219178,0.0193905817174515,9011
2013-09-30,"Lawndale","CA","Los Angeles","Los Angeles",1392,2003,0.013151239251391,0.00501756146512795,0.0105953582240161,2965
2013-09-30,"Randolph","MA","Boston","Norfolk",1393,1891,-0.00316288877174486,0.00265111346765642,0.016120365394949,8570
2013-09-30,"Farmingdale","NY","New York","Nassau",1394,2542,-0.00858034321372855,-0.000393236335037357,0.0766624311732317,8231
2013-09-30,"Jeffersonville","IN","Louisville/Jefferson County","Clark",1395,738,0.00408163265306122,0.025,-0.0225165562913907,8576
2013-09-30,"Battle Ground","WA","Portland","Clark",1396,1504,0.0114324142568931,0.0287277701778386,0.0488145048814505,9908
2013-09-30,"Ken Caryl","CO","Denver","Jefferson",1397,1603,0.00690954773869347,0.0119949494949495,0.0497707924034054,12724
2013-09-30,"Leawood","KS","Kansas City","Johnson",1398,2562,-0.0123361603700848,-0.0123361603700848,0.00549450549450549,11403
2013-09-30,"Fair Lawn","NJ","New York","Bergen",1399,2442,-0.0101337657073368,0.0153846153846154,0.052132701421801,8088
2013-09-30,"Shingle Springs","CA","Sacramento","El Dorado",1400,1705,0.00235155790711346,0.00708800945067927,-0.0115942028985507,7401
2013-09-30,"Inverness","FL","Homosassa Springs","Citrus",1401,811,0.0318066157760814,0.0478036175710594,0.0397435897435897,13105
2013-09-30,"Lapeer","MI","Detroit","Lapeer",1402,935,0.0185185185185185,0.0119047619047619,0.0297356828193833,10441
2013-09-30,"Redmond","OR","Bend","Deschutes",1403,1044,0.00288184438040346,0.0255402750491159,0.0863683662851197,9141
2013-09-30,"Ridgecrest","CA","Bakersfield","Kern",1404,1166,-0.0160337552742616,-0.037159372419488,-0.0672,9207
2013-09-30,"University Place","WA","Seattle","Pierce",1405,1584,0.0114942528735632,0.0407358738501971,0.0531914893617021,8539
2013-09-30,"Bettendorf","IA","Davenport","Scott",1406,1093,-0.00906618313689937,-0.00455373406193078,-0.042068361086766,12441
2013-09-30,"North Olmsted","OH","Cleveland","Cuyahoga",1407,1238,0.00650406504065041,-0.000807102502017756,0.0403361344537815,11576
2013-09-30,"Eastpointe","MI","Detroit","Macomb",1408,862,0,-0.00691244239631336,-0.0046189376443418,12862
2013-09-30,"Los Gatos","CA","San Jose","Santa Clara",1409,3500,-0.00737379466817924,0.00922722029988466,-0.0226193800614354,10249
2013-09-30,"Franklin","IN","Indianapolis","Johnson",1410,1072,0.0075187969924812,0.00468603561387067,-0.0227894257064722,8330
2013-09-30,"Lauderdale Lakes","FL","Miami-Fort Lauderdale","Broward",1411,1118,0.0017921146953405,0.00902527075812274,0.0313653136531365,11703
2013-09-30,"Barstow","CA","Riverside","San Bernardino",1412,919,0.0121145374449339,0.0132304299889746,-0.0107642626480086,8085
2013-09-30,"Town of West Bend","WI","Milwaukee","Washington",1413,1105,-0.0036068530207394,0.000905797101449275,-0.0860215053763441,12450
2013-09-30,"Severn","MD","Baltimore","Anne Arundel",1414,1961,-0.00456852791878173,-0.0115927419354839,0.00615700359158543,10259
2013-09-30,"Cabot","AR","Little Rock","Lonoke",1415,1055,0.00189933523266857,-0.00189214758751183,0.0066793893129771,10249
2013-09-30,"New Lenox","IL","Chicago","Will",1416,1842,-0.0186467767714438,-0.0107411385606874,-0.0107411385606874,11958
2013-09-30,"Watertown","MA","Boston","Middlesex",1417,2297,0.00481189851268591,0.0493375970762905,0.0668834184858337,6207
2013-09-30,"Franklin","MA","Boston","Norfolk",1418,1984,0.00455696202531646,-0.00150981378963261,0.010183299389002,9375
2013-09-30,"Banning","CA","Riverside","Riverside",1419,1293,0.00310318076027929,0.00622568093385214,0.0360576923076923,9458
2013-09-30,"Orion","MI","Detroit","Oakland",1420,1522,0,-0.0019672131147541,0.00131578947368421,10864
2013-09-30,"Morgantown","WV","Morgantown","Monongalia",1421,1206,0.0246389124893798,0.0864864864864865,0.0943738656987296,6326
2013-09-30,"Cottonwood Heights","UT","Salt Lake City","Salt Lake",1422,1618,-0.00430769230769231,0.0240506329113924,0.0969491525423729,10660
2013-09-30,"Denison","TX","Sherman","Grayson",1423,1060,0.0311284046692607,0.0392156862745098,0.0271317829457364,10715
2013-09-30,"Niles","IL","Chicago","Cook",1424,1672,0.00966183574879227,0.0301910043130006,0.056890012642225,10302
2013-09-30,"Ukiah","CA","Ukiah","Mendocino",1425,1459,0.0195667365478686,0.0595497458242556,-0.0507482108002602,6228
2013-09-30,"Westmont","CA","Los Angeles","Los Angeles",1426,1832,0.00218818380743982,-0.0102647217720151,0.00383561643835616,2963
2013-09-30,"Pikesville","MD","Baltimore","Baltimore",1427,1722,0.00116279069767442,0.00466744457409568,0.0117508813160987,11285
2013-09-30,"Gahanna","OH","Columbus","Franklin",1428,1380,-0.00432900432900433,-0.0156918687589158,-0.00576368876080692,11538
2013-09-30,"Willingboro","NJ","Philadelphia","Burlington",1429,1579,0.00190355329949239,0.0173969072164948,0.0340537000654879,11080
2013-09-30,"Naugatuck","CT","New Haven","New Haven",1430,1399,0.0028673835125448,-0.00780141843971631,0.0130340333091962,8282
2013-09-30,"North Creek","WA","Seattle","Snohomish",1431,1894,0.0128342245989305,0.0429515418502203,0.0792022792022792,9753
2013-09-30,"Galt","CA","Sacramento","Sacramento",1432,1338,0.00299850074962519,-0.00223713646532438,-0.00223713646532438,7630
2013-09-30,"Pickerington","OH","Columbus","Fairfield",1433,1519,0.000658761528326746,0.00930232558139535,0.0667134831460674,10323
2013-09-30,"Oakdale","CA","Modesto","Stanislaus",1434,1269,0.00316205533596838,0.00395569620253165,-0.00078740157480315,6774
2013-09-30,"Lexington","MA","Boston","Middlesex",1435,2772,-0.0078740157480315,-0.015625,-0.00929235167977126,9788
2013-09-30,"Reedley","CA","Fresno","Fresno",1436,1164,0.00866551126516464,0.0210526315789474,0.0581818181818182,5752
2013-09-30,"Sherwood","AR","Little Rock","Pulaski",1437,1126,0.000888888888888889,-0.0114135206321334,-0.00353982300884956,11051
2013-09-30,"Rolla","MO","Rolla","Phelps",1438,758,-0.030690537084399,-0.104018912529551,-0.191035218783351,5497
2013-09-30,"South Lyon","MI","Detroit","Oakland",1439,1820,0.0144927536231884,0.0376282782212087,0.0743801652892562,9641
2013-09-30,"Glendale Heights","IL","Chicago","Du Page",1440,1504,0.00669344042838019,0.010073875083949,0.049546406140963,10221
2013-09-30,"Moss Point","MS","Pascagoula","Jackson",1441,943,0.0351262349066959,0.0489432703003337,-0.0156576200417537,10056
2013-09-30,"Sylvania","OH","Toledo","Lucas",1442,1302,-0.0225225225225225,-0.0348406226834692,0.05,10851
2013-09-30,"Burien","WA","Seattle","King",1443,1559,0.0129954515919428,0.0176240208877285,0.0372588157019295,9406
2013-09-30,"Bentonville","AR","Fayetteville","Benton",1444,1069,0.000936329588014981,0.00849056603773585,0.0975359342915811,11547
2013-09-30,"Waynesboro","VA","Staunton","Waynesboro City",1445,1185,0.00169061707523246,0.0189165950128977,0.0468197879858657,10467
2013-09-30,"Southington","CT","Hartford","Hartford",1446,1791,0.00731158605174353,0.0400696864111498,0.0424912689173458,10541
2013-09-30,"Spring Valley","NY","New York","Rockland",1447,2082,0.0136319376825706,0.000961538461538462,0.0832466181061395,1663
2013-09-30,"Paine Field-Lake Stickney","WA","Seattle","Snohomish",1448,1447,0.00766016713091922,0.0284292821606254,0.0577485380116959,5838
2013-09-30,"Dover","DE","Dover","Kent",1449,1161,0.000862068965517241,0.015748031496063,0.0356824264049955,9489
2013-09-30,"North Huntingdon","PA","Pittsburgh","Westmoreland",1450,900,0.00783874580067189,0.0465116279069767,-0.00771775082690187,8742
2013-09-30,"Poulsbo","WA","Bremerton","Kitsap",1451,1543,0.00194805194805195,0.00521172638436482,0.0376597175521184,9565
2013-09-30,"Galloway","NJ","Atlantic City","Atlantic",1452,1495,-0.00993377483443709,-0.0125495376486129,0.0115020297699594,11355
2013-09-30,"Hudsonville","MI","Holland","Ottawa",1453,1135,-0.0190146931719965,-0.0470193115029387,0.0509259259259259,9935
2013-09-30,"Lower Makefield","PA","Philadelphia","Bucks",1454,2407,0.00543024227234754,-0.0012448132780083,-0.00331262939958592,10409
2013-09-30,"Ross Township","PA","Pittsburgh","Allegheny",1455,1431,-0.000698324022346369,-0.00486787204450626,0.0545320560058954,11784
2013-09-30,"Bessemer","AL","Birmingham","Jefferson",1456,723,-0.00686813186813187,-0.0203252032520325,-0.00550206327372765,10414
2013-09-30,"Ponte Vedra Beach","FL","Jacksonville","Saint Johns",1457,2287,0.0106053910737958,0.0395454545454545,0.0339059674502712,13989
2013-09-30,"Orangevale","CA","Sacramento","Sacramento",1458,1444,0.00417246175243394,0.0119131044148563,0.00837988826815642,10583
2013-09-30,"Northbrook","IL","Chicago","Cook",1459,2481,0.0122399020807834,0.0324594257178527,0.0138945647731917,13025
2013-09-30,"Mercedes","TX","McAllen","Hidalgo",1460,772,0.0293333333333333,0.0418353576248313,0.00783289817232376,6411
2013-09-30,"Saratoga","CA","San Jose","Santa Clara",1461,4328,-0.022583559168925,-0.0105166895290352,-0.133360032038446,10646
2013-09-30,"Vestavia Hills","AL","Birmingham","Jefferson",1462,1639,0.00923645320197044,0.041958041958042,0.0797101449275362,12354
2013-09-30,"Middletown Township","PA","Philadelphia","Bucks",1463,1840,-0.0075512405609493,0.00601421541826134,-0.00325027085590466,7899
2013-09-30,"Riviera Beach","FL","Miami-Fort Lauderdale","Palm Beach",1464,1420,0.0078069552874379,0.0157367668097282,0.0230547550432277,13323
2013-09-30,"Keizer","OR","Salem","Marion",1465,1171,0.00256849315068493,0.00171086398631309,0.0147313691507799,9567
2013-09-30,"Oceanside","NY","New York","Nassau",1466,2549,0.0011783189316575,0.000785237534354142,0.0286521388216303,8949
2013-09-30,"Richmond West","FL","Miami-Fort Lauderdale","Miami-Dade",1467,1798,0.00278862242052426,0.00334821428571429,0.0345224395857307,9295
2013-09-30,"La Porte","TX","Houston","Harris",1468,1296,0.00309597523219814,0.00699300699300699,0.0392943063352045,10545
2013-09-30,"Pleasant Grove","UT","Provo","Utah",1469,1429,0.00492264416315049,0.0199857244825125,0.114664586583463,7966
2013-09-30,"Andover","MN","Minneapolis-St Paul","Anoka",1470,1593,0.00568181818181818,0.0344155844155844,0.0330739299610895,10531
2013-09-30,"Clover","SC","Charlotte","York",1471,1114,0.013648771610555,0.0248390064397424,-0.0755186721991701,11070
2013-09-30,"Billerica","MA","Boston","Middlesex",1472,1953,0.014018691588785,0.00773993808049536,-0.0264207377866401,9446
2013-09-30,"Florence","AZ","Phoenix","Pinal",1473,908,0.00888888888888889,-0.00547645125958379,-0.00981461286804798,3832
2013-09-30,"Moncks Corner","SC","Charleston","Berkeley",1474,1151,0.00261324041811847,0.000869565217391304,0.00174064403829417,10229
2013-09-30,"Monterey","CA","Salinas","Monterey",1475,2340,-0.00594732370433305,-0.0196899874319229,0.0112359550561798,7424
2013-09-30,"Lufkin","TX","Lufkin","Angelina",1476,932,0.0507328072153326,0.0554926387315968,0.0495495495495495,7947
2013-09-30,"Chicago Heights","IL","Chicago","Cook",1477,1271,-0.00391849529780564,-0.0054773082942097,0.0266558966074313,7886
2013-09-30,"Immokalee","FL","Naples","Collier",1478,1285,-0.0294561933534743,-0.030920060331825,-0.00232919254658385,2865
2013-09-30,"Atascadero","CA","San Luis Obispo","San Luis Obispo",1479,1803,0.00111049416990561,0.00782560089435439,0.0308747855917667,9264
2013-09-30,"Prior Lake","MN","Minneapolis-St Paul","Scott",1480,1764,0.00113507377979569,0.0425531914893617,0.0303738317757009,11338
2013-09-30,"Plainfield","IN","Indianapolis","Hendricks",1481,1230,0.0140148392415499,0.0148514851485149,-0.00404858299595142,9690
2013-09-30,"Newington","CT","Hartford","Hartford",1482,1539,0.00130123617436565,0.00260586319218241,-0.0115606936416185,10928
2013-09-30,"Chaska","MN","Minneapolis-St Paul","Carver",1483,1594,0.0056782334384858,0.0198336532309661,-0.0117792932424055,7576
2013-09-30,"Spanish Fork","UT","Provo","Utah",1484,1345,0.0143288084464555,0.0267175572519084,0.167534722222222,8414
2013-09-30,"Lake Magdalene","FL","Tampa","Hillsborough",1485,1304,0.00307692307692308,0.0147859922178988,0.0550161812297735,9538
